id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
103,Negocios Internacionales,Administración de Negocios Internacionales,Alas Peruanas - Ica,Ica          ,Instituto,Privada,3.0,1140.0,89.0,0.0,SI,94.0,105.0,229.0,False,True,False,True,3.0,2001.0,1140.0,80.0,0.3403823681029873,0.8,0.32245475771104337,0.8
104,Secretariado,Secretariado Ejecutivo,Alas Peruanas - Ica,Ica          ,Instituto,Privada,3.0,1020.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,1660.0,1020.0,95.0,0.23408437523581382,0.95,0.33314995306434747,0.8
105,Contabilidad y Finanzas,Contabilidad,Alas Peruanas - Ica,Ica          ,Instituto,Privada,3.0,1020.0,83.0,0.0,SI,30.0,36.0,69.0,False,True,False,True,3.0,1729.5,1020.0,80.0,0.25741906734584247,0.8,0.33314995306434747,0.8
106,Ciencias de la Computación,Computación e Informática,Alas Peruanas - Ica,Ica          ,Instituto,Privada,3.0,1020.0,77.0,0.0,SI,27.0,35.0,60.0,False,True,False,False,3.0,2156.0,1020.0,77.0,0.382833791612999,0.77,0.33314995306434747,0.8
107,Enfermería,Enfermería Técnica,Alas Peruanas - Ica,Ica          ,Instituto,Privada,3.0,1120.0,93.0,0.0,SI,40.0,43.0,67.0,False,True,False,True,3.0,1332.0,1120.0,80.0,0.10885192773622748,0.8,0.32415678023287264,0.8
108,Administración de Empresas,Administración de Negocios,Alas Peruanas - Lima Instituto de Estudios Empresariales,Lima         ,Instituto,Privada,3.0,4200.0,100.0,1959.0,SI,39.0,39.0,39.0,False,False,False,True,3.0,1959.0,4200.0,80.0,0.3283125874878727,0.8,0.1970049069529548,0.8
109,Marketing,Marketing,Alas Peruanas - Lima Instituto de Estudios Empresariales,Lima         ,Instituto,Privada,3.0,4200.0,100.0,0.0,SI,14.0,14.0,14.0,False,True,False,True,3.0,1915.0,4200.0,80.0,0.3153874297254785,0.8,0.1970049069529548,0.8
110,Contabilidad y Finanzas,Contabilidad,Alas Peruanas - Lima Instituto de Estudios Empresariales,Lima         ,Instituto,Privada,3.0,4200.0,100.0,1810.0,SI,21.0,21.0,21.0,False,False,False,True,3.0,1810.0,4200.0,80.0,0.2833030878785245,0.8,0.1970049069529548,0.8
111,Ciencias de la Computación,Computación e Informática,Alas Peruanas - Lima Instituto de Estudios Empresariales,Lima         ,Instituto,Privada,3.0,4200.0,100.0,1568.0,SI,13.0,13.0,13.0,False,False,False,True,3.0,1568.0,4200.0,80.0,0.20164659856510198,0.8,0.1970049069529548,0.8
112,Administración de Empresas,Administración de Empresas,Alas Peruanas - Piura,Piura        ,Instituto,Privada,3.0,1620.0,95.0,0.0,SI,326.0,340.0,1209.0,False,True,False,True,3.0,1985.0,1620.0,80.0,0.3358144800539751,0.8,0.2886588093392357,0.8
113,Secretariado,Secretariado Ejecutivo,Alas Peruanas - Piura,Piura        ,Instituto,Privada,3.0,1620.0,85.0,0.0,SI,17.0,20.0,133.0,False,True,False,True,3.0,1660.0,1620.0,80.0,0.23408437523581382,0.8,0.2886588093392357,0.8
114,Contabilidad y Finanzas,Contabilidad,Alas Peruanas - Piura,Piura        ,Instituto,Privada,3.0,1620.0,90.0,0.0,SI,77.0,85.0,291.0,False,True,False,True,3.0,1729.5,1620.0,80.0,0.25741906734584247,0.8,0.2886588093392357,0.8
115,Ciencias de la Computación,Computación e Informática,Alas Peruanas - Piura,Piura        ,Instituto,Privada,3.0,1520.0,90.0,0.0,SI,63.0,70.0,277.0,False,True,False,True,3.0,2156.0,1520.0,80.0,0.382833791612999,0.8,0.294787350581176,0.8
116,Enfermería,Enfermería Técnica,Alas Peruanas - Piura,Piura        ,Instituto,Privada,3.0,2600.0,90.0,0.0,SI,50.0,55.0,188.0,False,True,False,True,3.0,1332.0,2600.0,80.0,0.10885192773622748,0.8,0.2431482149520673,0.8
117,Turismo,Guía Oficial de Turismo,Alas Peruanas - Piura,Piura        ,Instituto,Privada,3.0,1620.0,75.0,0.0,SI,15.0,20.0,125.0,False,True,False,False,3.0,1672.5,1620.0,75.0,0.23835242637002974,0.75,0.2886588093392357,0.8
118,Marketing,Marketing,Albert Einstein,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,NO,0.0,0.0,0.0,False,True,True,True,3.0,1915.0,3482.0,94.0,0.3153874297254785,0.94,0.21504432227015757,0.8
119,Negocios Internacionales,Administración de Negocios Internacionales,Albert Einstein,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,NO,0.0,0.0,71.0,False,True,True,True,3.0,2001.0,2200.0,92.5,0.3403823681029873,0.925,0.2592199192291351,0.8
120,Contabilidad y Finanzas,Contabilidad,Albert Einstein,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,NO,0.0,0.0,44.0,False,True,True,True,3.0,1729.5,300.0,83.0,0.25741906734584247,0.83,0.4507085264170695,0.8
121,Educación Inicial,Educación Inicial,Albert Einstein,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
122,Educación Primaria,Educación Primaria,Albert Einstein,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
123,Educación Secundaria,"Educación Secundaria - Ciencia, Tecnología y Ambiente",Albert Einstein,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
124,Enfermería,Enfermería Técnica,Alberto Barton Thompsom,Cajamarca    ,Instituto,Privada,3.0,1640.0,94.0,0.0,SI,104.0,110.0,104.0,False,True,False,True,3.0,1332.0,1640.0,80.0,0.10885192773622748,0.8,0.2874785754768897,0.8
125,Tecnología Médica,Fisioterapia y Rehabilitación,Alberto Barton Thompsom,Cajamarca    ,Instituto,Privada,3.0,1640.0,91.0,0.0,SI,32.0,35.0,32.0,False,True,False,True,3.0,1434.5,1640.0,80.0,0.15102412025454787,0.8,0.2874785754768897,0.8
126,Tecnología Médica,Laboratorio Clínico,Alberto Barton Thompsom,Cajamarca    ,Instituto,Privada,3.0,1640.0,84.0,0.0,NO,22.0,26.0,22.0,False,True,False,True,3.0,1434.5,1640.0,80.0,0.15102412025454787,0.8,0.2874785754768897,0.8
127,Farmacia y Bioquímica,Farmacia,Alberto Barton Thompsom,Cajamarca    ,Instituto,Privada,3.0,1640.0,90.0,0.0,SI,70.0,77.0,70.0,False,True,False,True,3.0,1272.0,1640.0,80.0,0.08263378738025862,0.8,0.2874785754768897,0.8
128,Educación Inicial,Educación Inicial,Alberto Cornejo Ramos,Áncash       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
129,Educación Primaria,Educación Primaria,Alberto Cornejo Ramos,Áncash       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
130,Educación Secundaria,Educación Secundaria - Comunicación,Alberto Cornejo Ramos,Áncash       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
131,Educación Secundaria,Educación Secundaria - Matemática,Alberto Cornejo Ramos,Áncash       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
132,Ciencias de la Computación,Computación e Informática,Alberto Cornejo Ramos,Áncash       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
133,Ciencias de la Computación,Computación e Informática,Alberto Pumayalla Díaz,Pasco        ,Instituto,Pública,3.0,60.0,50.0,0.0,NO,35.0,70.0,59.0,False,True,False,False,3.0,2156.0,60.0,50.0,0.382833791612999,0.5,0.6043412764402452,0.8
134,"Ingeniería Minera, Metalurgia y Petróleo",Explotación Minera,Alberto Pumayalla Díaz,Pasco        ,Instituto,Pública,3.0,60.0,50.0,0.0,NO,35.0,70.0,48.0,False,True,False,False,3.0,4982.0,60.0,50.0,0.8594913858551008,0.5,0.6043412764402452,0.8
135,Educación Primaria,Educación Primaria,Alejandro Sánchez Arteaga,Piura        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
136,Educación Física,Educación Física,Alejandro Sánchez Arteaga,Piura        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.44785716787721386,0.99,0.46443235323488785,0.4
137,Educación Inicial,Educación Inicial,Alexander Fleming,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
138,Educación Primaria,Educación Primaria,Alexander Fleming,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
139,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Alexander Fleming,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
140,Educación Secundaria,Educación Secundaria - Comunicación,Alexander Fleming,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
141,Idiomas,Idiomas,Alexander Fleming,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
142,Ciencias de la Computación,Computación e Informática,Alexander Fleming,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
143,Administración de Empresas,Administración y Gestión Empresarial,Alexander Von Humboldt,Lima         ,Instituto,Privada,2.0,20500.0,94.0,0.0,SI,17.0,18.0,17.0,False,True,False,True,2.0,1985.0,20500.0,80.0,0.3358144800539751,0.8,0.044439084936508944,1.0
144,Negocios Internacionales,Logística del Comercio Internacional,Alexander Von Humboldt,Lima         ,Instituto,Privada,2.0,13324.0,66.0,0.0,SI,12.0,18.0,11.0,False,True,False,False,2.0,2001.0,13324.0,66.0,0.3403823681029873,0.66,0.0859052851410198,1.0
145,Otras Carreras de Administración,Comercio,Alexander Von Humboldt,Lima         ,Instituto,Privada,2.0,13324.0,66.0,0.0,SI,8.0,12.0,8.0,False,True,False,False,2.0,2651.0,13324.0,66.0,0.5004425272437604,0.66,0.0859052851410198,1.0
146,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Gastronomía y Arte Culinario,Alexander Von Humboldt,Pasco        ,Instituto,Pública,3.0,250.0,95.0,0.0,SI,40.0,42.0,57.0,False,True,False,True,3.0,2087.0,250.0,80.0,0.36432585784741206,0.8,0.4681924745881212,0.8
147,Ciencias de la Computación,Computación e Informática,Alexander Von Humboldt,Pasco        ,Instituto,Pública,3.0,240.0,88.0,0.0,SI,40.0,45.0,70.0,False,True,False,True,3.0,2156.0,240.0,80.0,0.382833791612999,0.8,0.4721054876915388,0.8
148,Ingeniería Mecánica,Mecánica Automotriz,Alexander Von Humboldt,Pasco        ,Instituto,Pública,3.0,240.0,100.0,0.0,SI,25.0,25.0,42.0,False,True,False,True,3.0,2135.0,240.0,80.0,0.3772643691945335,0.8,0.4721054876915388,0.8
149,Agropecuaria,Producción Agropecuaria,Alexander Von Humboldt,Pasco        ,Instituto,Pública,3.0,240.0,90.0,0.0,SI,40.0,44.0,69.0,False,True,False,True,3.0,2366.0,240.0,80.0,0.4357217993832695,0.8,0.4721054876915388,0.8
150,Enfermería,Enfermería Técnica,Alexander Von Humboldt,Pasco        ,Instituto,Pública,3.0,240.0,0.0,0.0,SI,0.0,0.0,8.0,False,True,False,True,3.0,1332.0,240.0,92.0,0.10885192773622748,0.92,0.4721054876915388,0.8
151,Educación Inicial,Educación Inicial,Alfonso Barrantes Lingan,Cajamarca    ,Instituto,Pública,5.0,223.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,5.0,1442.0,223.0,76.0,0.15399061989962143,0.76,0.4791460307516062,0.4
152,Educación Primaria,Educación Primaria,Alfonso Barrantes Lingan,Cajamarca    ,Instituto,Pública,5.0,203.0,0.0,0.0,NO,0.0,0.0,15.0,False,True,False,True,5.0,1955.0,203.0,66.0,0.3271496248900014,0.66,0.4881476206701477,0.4
153,Educación Secundaria,Educación en Computación e Informática,Alfonso Barrantes Lingan,Cajamarca    ,Instituto,Pública,5.0,203.0,0.0,0.0,NO,0.0,0.0,26.0,False,True,False,True,5.0,1748.0,203.0,94.0,0.26347257740347096,0.94,0.4881476206701477,0.4
154,Contabilidad y Finanzas,Contabilidad,Alfonso Barrantes Lingan,Cajamarca    ,Instituto,Pública,3.0,203.0,100.0,0.0,NO,39.0,39.0,94.0,False,True,False,True,3.0,1729.5,203.0,80.0,0.25741906734584247,0.8,0.4881476206701477,0.8
155,Ciencias de la Computación,Computación e Informática,Alfonso Barrantes Lingan,Cajamarca    ,Instituto,Pública,3.0,203.0,96.0,0.0,NO,30.0,31.0,52.0,False,True,False,True,3.0,2156.0,203.0,80.0,0.382833791612999,0.8,0.4881476206701477,0.8
156,Enfermería,Enfermería Técnica,Alfonso Barrantes Lingan,Cajamarca    ,Instituto,Pública,3.0,203.0,85.0,0.0,NO,17.0,20.0,51.0,False,True,False,True,3.0,1332.0,203.0,80.0,0.10885192773622748,0.8,0.4881476206701477,0.8
157,Educación Inicial,Educación Inicial,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
158,Educación Primaria,Educación Primaria,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
159,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
160,Educación Secundaria,Educación Secundaria - Comunicación,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
161,Educación Secundaria,Educación Secundaria - Matemática,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
162,Educación Física,Educación Física,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.44785716787721386,0.99,0.46443235323488785,0.4
163,Ciencias de la Computación,Computación e Informática,Alfonso Ugarte,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
164,Ciencias de la Computación,Computación e Informática,Alfred Nobel,Pasco        ,Instituto,Pública,3.0,110.0,83.0,0.0,NO,30.0,36.0,66.0,False,True,False,True,3.0,2156.0,110.0,80.0,0.382833791612999,0.8,0.5467224805273678,0.8
165,Enfermería,Enfermería Técnica,Alfred Nobel,Pasco        ,Instituto,Pública,3.0,220.0,100.0,0.0,NO,24.0,24.0,60.0,False,True,False,True,3.0,1332.0,220.0,80.0,0.10885192773622748,0.8,0.480443760956917,0.8
166,Tecnología Médica,Fisioterapia y Rehabilitación,Alfred Nobel,Pasco        ,Instituto,Pública,3.0,220.0,0.0,0.0,NO,0.0,0.0,17.0,False,True,False,True,3.0,1434.5,220.0,92.5,0.15102412025454787,0.925,0.480443760956917,0.8
167,Agropecuaria,Producción Agropecuaria,Alfredo José María Rocha Zegarra,Cajamarca    ,Instituto,Pública,3.0,100.0,100.0,0.0,SI,26.0,26.0,44.0,False,True,False,True,3.0,2366.0,100.0,80.0,0.4357217993832695,0.8,0.5558091167229097,0.8
168,Enfermería,Enfermería Técnica,Alfredo José María Rocha Zegarra,Cajamarca    ,Instituto,Pública,3.0,100.0,100.0,0.0,SI,42.0,42.0,159.0,False,True,False,True,3.0,1332.0,100.0,80.0,0.10885192773622748,0.8,0.5558091167229097,0.8
169,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Alfredo Sarmiento Palomino (Ex Huancarama),Apurímac     ,Instituto,Pública,3.0,100.0,82.0,0.0,NO,14.0,17.0,34.0,False,True,False,True,3.0,2067.0,100.0,80.0,0.35884679732577063,0.8,0.5558091167229097,0.8
170,Ingeniería Civil,Construcción Civil,Alfredo Sarmiento Palomino (Ex Huancarama),Apurímac     ,Instituto,Pública,3.0,160.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,2510.0,160.0,75.0,0.4693416041492302,0.75,0.5109307579435968,0.8
171,Educación Inicial,Educación Inicial,Alianza Ichuña Bélgica,Moquegua     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
172,Educación Inicial,Educación Inicial (Intercultural y Bilingüe),Alianza Ichuña Bélgica,Moquegua     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
173,Educación Primaria,Educación Primaria (Intercultural y Bilingüe),Alianza Ichuña Bélgica,Moquegua     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
174,Educación Secundaria,Educación Secundaria Técnica,Alianza Ichuña Bélgica,Moquegua     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
175,Idiomas,Idiomas,Alianza Ichuña Bélgica,Moquegua     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
176,Ciencias de la Computación,Computación e Informática,Alianza Ichuña Bélgica,Moquegua     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
177,Contabilidad y Finanzas,Contabilidad,Alianza Renovada Ichuña Bélgica,Moquegua     ,Instituto,Pública,3.0,100.0,91.0,0.0,NO,32.0,35.0,68.0,False,True,False,True,3.0,1729.5,100.0,80.0,0.25741906734584247,0.8,0.5558091167229097,0.8
178,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Alianza Renovada Ichuña Bélgica,Moquegua     ,Instituto,Pública,3.0,100.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,2067.0,100.0,100.0,0.35884679732577063,1.0,0.5558091167229097,0.8
179,Ingeniería Civil,Construcción Civil,Alianza Renovada Ichuña Bélgica,Moquegua     ,Instituto,Pública,3.0,100.0,90.0,0.0,NO,30.0,33.0,58.0,False,True,False,True,3.0,2510.0,100.0,80.0,0.4693416041492302,0.8,0.5558091167229097,0.8
180,Turismo,Guía Oficial de Turismo,Alianza Renovada Ichuña Bélgica,Moquegua     ,Instituto,Pública,3.0,100.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,1672.5,100.0,85.0,0.23835242637002974,0.85,0.5558091167229097,0.8
181,Secretariado,Secretariado Ejecutivo,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,100.0,0.0,NO,59.0,59.0,266.0,False,True,False,True,3.0,1660.0,240.0,80.0,0.23408437523581382,0.8,0.4721054876915388,0.8
182,Contabilidad y Finanzas,Contabilidad,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,93.0,0.0,NO,82.0,88.0,431.0,False,True,False,True,3.0,1729.5,240.0,80.0,0.25741906734584247,0.8,0.4721054876915388,0.8
183,Química,Química Industrial,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,100.0,0.0,SI,44.0,44.0,187.0,False,True,False,True,3.0,1964.5,240.0,80.0,0.329907791672809,0.8,0.4721054876915388,0.8
184,Ciencias de la Computación,Computación e Informática,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,97.0,0.0,NO,77.0,79.0,308.0,False,True,False,True,3.0,2156.0,240.0,80.0,0.382833791612999,0.8,0.4721054876915388,0.8
185,Ingeniería Eléctrica,Electrotécnia Industrial,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,100.0,0.0,NO,29.0,29.0,128.0,False,True,False,True,3.0,3655.0,240.0,80.0,0.6832098359610727,0.8,0.4721054876915388,0.8
186,Ingeniería Electrónica,Electrónica Industrial,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,100.0,0.0,NO,59.0,59.0,235.0,False,True,False,True,3.0,1819.0,240.0,80.0,0.2861251426487971,0.8,0.4721054876915388,0.8
187,Ingeniería Mecánica,Mecánica Automotriz,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,95.0,0.0,SI,78.0,82.0,378.0,False,True,False,True,3.0,2135.0,240.0,80.0,0.3772643691945335,0.8,0.4721054876915388,0.8
188,Ingeniería Mecánica,Mecánica de Producción,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,100.0,0.0,NO,52.0,52.0,233.0,False,True,False,True,3.0,2135.0,240.0,80.0,0.3772643691945335,0.8,0.4721054876915388,0.8
189,Enfermería,Enfermería Técnica,Almirante Miguel Grau,Piura        ,Instituto,Pública,3.0,240.0,89.0,0.0,NO,42.0,47.0,200.0,False,True,False,True,3.0,1332.0,240.0,80.0,0.10885192773622748,0.8,0.4721054876915388,0.8
190,Secretariado,Secretariado Ejecutivo,Alto Huallaga,San Martín   ,Instituto,Pública,3.0,300.0,100.0,0.0,SI,40.0,40.0,159.0,False,True,False,True,3.0,1660.0,300.0,80.0,0.23408437523581382,0.8,0.4507085264170695,0.8
191,Ciencias de la Computación,Computación e Informática,Alto Huallaga,San Martín   ,Instituto,Pública,3.0,300.0,100.0,0.0,SI,40.0,40.0,145.0,False,True,False,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
192,Agropecuaria,Producción Agropecuaria,Alto Huallaga,San Martín   ,Instituto,Pública,3.0,300.0,70.0,0.0,SI,40.0,57.0,209.0,False,True,False,False,3.0,2366.0,300.0,70.0,0.4357217993832695,0.7,0.4507085264170695,0.8
193,Farmacia y Bioquímica,Farmacia,Alto Huallaga,San Martín   ,Instituto,Pública,3.0,300.0,100.0,0.0,SI,40.0,40.0,157.0,False,True,False,True,3.0,1272.0,300.0,80.0,0.08263378738025862,0.8,0.4507085264170695,0.8
