id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
679,Artes,Artes Plásticas y Visuales,Chabuca Granda,Apurímac     ,Instituto,Pública,5.0,,95.0,0.0,NO,20.0,21.0,66.0,False,True,True,False,5.0,3082.0,320.0,95.0,0.3755921925336365,0.0038680781758957655,0.9901629265293576,0.9433962264150944
680,Música,Música,Chabuca Granda,Apurímac     ,Instituto,Pública,5.0,,96.0,0.0,NO,27.0,28.0,95.0,False,True,True,False,5.0,1100.0,240.0,96.0,0.0,0.003908794788273616,0.9926221948970181,0.9433962264150944
681,Agropecuaria,Producción Agropecuaria,Chacas,Áncash       ,Instituto,Pública,3.0,60.0,100.0,0.0,NO,12.0,12.0,27.0,False,True,False,False,3.0,2366.0,60.0,100.0,0.23990903922683343,0.004071661237785016,0.9981555487242545,0.9811320754716981
682,Turismo,Guía Oficial de Turismo,Chacas,Áncash       ,Instituto,Pública,3.0,60.0,100.0,0.0,NO,39.0,39.0,45.0,False,True,False,False,3.0,1672.5,60.0,100.0,0.10848967216221338,0.004071661237785016,0.9981555487242545,0.9811320754716981
683,Contabilidad y Finanzas,Contabilidad,Chala,Arequipa     ,Instituto,Pública,3.0,100.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,1729.5,100.0,83.0,0.1192912639757438,0.0033794788273615634,0.9969259145404242,0.9811320754716981
684,Agropecuaria,Producción Agropecuaria,Chalamarca,Cajamarca    ,Instituto,Pública,3.0,160.0,100.0,0.0,NO,24.0,24.0,44.0,False,True,False,False,3.0,2366.0,160.0,100.0,0.23990903922683343,0.004071661237785016,0.9950814632646787,0.9811320754716981
685,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,300.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,2067.0,300.0,100.0,0.18324805760848967,0.004071661237785016,0.9907777436212727,0.9811320754716981
686,Ingeniería Mecánica,Mecánica de Producción,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,600.0,51.0,0.0,NO,18.0,35.0,18.0,False,True,False,False,3.0,2135.0,600.0,51.0,0.1961341671404207,0.002076547231270358,0.9815554872425454,0.9811320754716981
687,"Ingeniería Minera, Metalurgia y Petróleo",Explotación Minera,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,600.0,25.0,0.0,NO,28.0,110.0,28.0,False,True,False,False,3.0,4982.0,600.0,25.0,0.7356452529846503,0.001017915309446254,0.9815554872425454,0.9811320754716981
688,Agropecuaria,Administración de Negocios Agropecuarios,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,300.0,0.0,0.0,NO,0.0,15.0,0.0,False,True,False,True,3.0,2366.0,300.0,95.5,0.23990903922683343,0.0038884364820846906,0.9907777436212727,0.9811320754716981
689,Ingeniería Mecánica,Mecánica Automotriz,Chalhuanca,Apurímac     ,Instituto,Pública,3.0,120.0,0.0,0.0,SI,0.0,0.0,16.0,False,True,False,True,3.0,2135.0,120.0,91.0,0.1961341671404207,0.003705211726384365,0.9963110974485091,0.9811320754716981
690,Agropecuaria,Producción Agropecuaria,Chalhuanca,Apurímac     ,Instituto,Pública,3.0,120.0,0.0,0.0,SI,0.0,0.0,34.0,False,True,False,True,3.0,2366.0,120.0,95.5,0.23990903922683343,0.0038884364820846906,0.9963110974485091,0.9811320754716981
691,Enfermería,Enfermería Técnica,Chalhuanca,Apurímac     ,Instituto,Pública,3.0,120.0,0.0,0.0,SI,0.0,0.0,12.0,False,True,False,True,3.0,1332.0,120.0,92.0,0.04396437369717643,0.003745928338762215,0.9963110974485091,0.9811320754716981
692,Contabilidad y Finanzas,Contabilidad,Chancay,Lima         ,Instituto,Pública,3.0,,92.0,0.0,SI,66.0,71.0,267.0,False,True,True,False,3.0,1729.5,300.0,92.0,0.1192912639757438,0.003745928338762215,0.9907777436212727,0.9811320754716981
693,Ciencias de la Computación,Computación e Informática,Chancay,Lima         ,Instituto,Pública,3.0,,95.0,0.0,SI,58.0,61.0,268.0,False,True,True,False,3.0,2156.0,300.0,95.0,0.20011370096645822,0.0038680781758957655,0.9907777436212727,0.9811320754716981
694,Ingeniería Textil y Confecciones,Diseño de Modas,Charles Ashbee,Piura        ,Instituto,Privada,3.0,2300.0,96.0,0.0,SI,60.0,62.0,116.0,False,True,False,False,3.0,2138.0,2300.0,96.0,0.19670267197271177,0.003908794788273616,0.9292960344297572,0.9811320754716981
695,Diseño,Ciencias Publicitarias,Charles Chaplin,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,15.0,False,True,True,True,3.0,2707.0,2800.0,91.0,0.30452908849725224,0.003705211726384365,0.9139256071318783,0.9811320754716981
696,Ciencias de la Comunicación,"Dirección, Realización de Cine y TV",Charles Chaplin,Lima         ,Instituto,Privada,3.0,,84.0,0.0,SI,229.0,272.0,220.0,False,True,True,False,3.0,2421.0,3450.0,84.0,0.25033162781883644,0.0034201954397394137,0.8939440516446358,0.9811320754716981
697,Idiomas,Idiomas,Charles Dickens,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.1714989577411408,0.003969869706840391,0.9569628035659391,0.9811320754716981
698,Agropecuaria,Agropecuaria,Chillia,La Libertad  ,Instituto,Pública,3.0,100.0,93.0,0.0,NO,31.0,33.0,61.0,False,True,False,False,3.0,2366.0,100.0,93.0,0.23990903922683343,0.003786644951140065,0.9969259145404242,0.9811320754716981
699,Educación Inicial,Educación Inicial,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.0648095508811825,0.003094462540716612,0.992007377805103,0.9433962264150944
700,Educación Inicial,Educación Inicial (Intercultural y Bilingüe),Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.0648095508811825,0.003094462540716612,0.992007377805103,0.9433962264150944
701,Educación Primaria,Educación Primaria,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.16202387720295622,0.002687296416938111,0.9926221948970181,0.9433962264150944
702,Educación Secundaria,"Educación Secundaria - Ciencia, Tecnología y Ambiente",Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.12279704377487209,0.003827361563517915,0.9926221948970181,0.9433962264150944
703,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.12279704377487209,0.003827361563517915,0.9926221948970181,0.9433962264150944
704,Educación Secundaria,Educación Secundaria - Comunicación,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.12279704377487209,0.003827361563517915,0.9926221948970181,0.9433962264150944
705,Educación Física,Educación Física,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.2495736213757817,0.004030944625407166,0.992007377805103,0.9433962264150944
706,Otras Carreras de Educación,Educación Básica Alternativa,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1589.0,210.0,96.0,0.09266628766344515,0.003908794788273616,0.9935444205348909,0.9433962264150944
707,Idiomas,Idiomas,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.1714989577411408,0.003969869706840391,0.9569628035659391,0.9811320754716981
708,Ciencias de la Computación,Computación e Informática,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.20011370096645822,0.0036237785016286646,0.9907777436212727,0.9811320754716981
709,Contabilidad y Finanzas,Contabilidad,Chincha,Ica          ,Instituto,Pública,3.0,162.0,71.0,1669.0,SI,80.0,112.0,209.0,False,False,False,False,3.0,1669.0,162.0,71.0,0.10782641652454046,0.0028908794788273617,0.9950199815554872,0.9811320754716981
710,Ciencias de la Computación,Computación e Informática,Chincha,Ica          ,Instituto,Pública,3.0,162.0,51.0,0.0,SI,45.0,88.0,116.0,False,True,False,False,3.0,2156.0,162.0,51.0,0.20011370096645822,0.002076547231270358,0.9950199815554872,0.9811320754716981
711,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Chincha,Ica          ,Instituto,Pública,3.0,162.0,100.0,0.0,SI,45.0,45.0,98.0,False,True,False,False,3.0,2067.0,162.0,100.0,0.18324805760848967,0.004071661237785016,0.9950199815554872,0.9811320754716981
712,Ingeniería Eléctrica,Electrotécnia Industrial,Chincha,Ica          ,Instituto,Pública,3.0,162.0,100.0,0.0,SI,34.0,34.0,77.0,False,True,False,False,3.0,3655.0,162.0,100.0,0.48417661550123176,0.004071661237785016,0.9950199815554872,0.9811320754716981
713,Ingeniería Electrónica,Electrónica Industrial,Chincha,Ica          ,Instituto,Pública,3.0,162.0,100.0,0.0,SI,41.0,41.0,97.0,False,True,False,False,3.0,1819.0,162.0,100.0,0.13625165813909418,0.004071661237785016,0.9950199815554872,0.9811320754716981
714,Ingeniería Civil,Construcción Civil,Chincha,Ica          ,Instituto,Pública,3.0,162.0,74.0,0.0,SI,40.0,54.0,87.0,False,True,False,False,3.0,2510.0,162.0,74.0,0.26719727117680503,0.003013029315960912,0.9950199815554872,0.9811320754716981
715,Agropecuaria,Producción Agropecuaria,Chincha,Ica          ,Instituto,Pública,3.0,162.0,96.0,0.0,SI,48.0,50.0,120.0,False,True,False,False,3.0,2366.0,162.0,96.0,0.23990903922683343,0.003908794788273616,0.9950199815554872,0.9811320754716981
716,Enfermería,Enfermería Técnica,Chincha,Ica          ,Instituto,Pública,3.0,162.0,100.0,0.0,SI,40.0,40.0,88.0,False,True,False,False,3.0,1332.0,162.0,100.0,0.04396437369717643,0.004071661237785016,0.9950199815554872,0.9811320754716981
717,Marketing,Marketing Visual,Chio Lecca,Lima         ,Instituto,Privada,3.0,1450.0,100.0,0.0,SI,15.0,15.0,23.0,False,True,False,False,3.0,1915.0,1450.0,100.0,0.15444381277240857,0.004071661237785016,0.9554257608361513,0.9811320754716981
718,Ingeniería Textil y Confecciones,Diseño de Modas,Chio Lecca,Lima         ,Instituto,Privada,3.0,14050.0,95.0,0.0,SI,443.0,464.0,878.0,False,True,False,False,3.0,2138.0,14050.0,95.0,0.19670267197271177,0.0038680781758957655,0.5680909929296034,0.9811320754716981
719,Agropecuaria,Producción Agropecuaria,Chipao,Ayacucho     ,Instituto,Pública,3.0,70.0,100.0,0.0,NO,25.0,25.0,59.0,False,True,False,False,3.0,2366.0,70.0,100.0,0.23990903922683343,0.004071661237785016,0.9978481401782969,0.9811320754716981
720,Enfermería,Enfermería Técnica,Chipao,Ayacucho     ,Instituto,Pública,3.0,80.0,100.0,0.0,NO,20.0,20.0,49.0,False,True,False,False,3.0,1332.0,80.0,100.0,0.04396437369717643,0.004071661237785016,0.9975407316323394,0.9811320754716981
721,Educación Inicial,Educación Inicial,Chiquian,Áncash       ,Instituto,Pública,5.0,100.0,0.0,0.0,NO,0.0,0.0,33.0,False,True,False,True,5.0,1442.0,100.0,76.0,0.0648095508811825,0.003094462540716612,0.9969259145404242,0.9433962264150944
722,Ciencias de la Computación,Computación e Informática,Chiquian,Áncash       ,Instituto,Pública,3.0,100.0,89.0,0.0,NO,60.0,67.0,70.0,False,True,False,False,3.0,2156.0,100.0,89.0,0.20011370096645822,0.0036237785016286646,0.9969259145404242,0.9811320754716981
723,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Chiquian,Áncash       ,Instituto,Pública,3.0,100.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,2067.0,100.0,100.0,0.18324805760848967,0.004071661237785016,0.9969259145404242,0.9811320754716981
724,Turismo,Guía Oficial de Turismo,Chiquian,Áncash       ,Instituto,Pública,3.0,100.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,1672.5,100.0,85.0,0.10848967216221338,0.0034609120521172636,0.9969259145404242,0.9811320754716981
725,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Empresas Turísticas,Chivay,Arequipa     ,Instituto,Pública,4.0,230.0,88.0,0.0,SI,15.0,17.0,32.0,False,True,False,False,4.0,2087.0,230.0,88.0,0.1870380898237635,0.0035830618892508143,0.9929296034429758,0.9622641509433962
726,Ciencias de la Computación,Computación e Informática,Chivay,Arequipa     ,Instituto,Pública,3.0,230.0,88.0,0.0,SI,15.0,17.0,36.0,False,True,False,False,3.0,2156.0,230.0,88.0,0.20011370096645822,0.0035830618892508143,0.9929296034429758,0.9811320754716981
727,Contabilidad y Finanzas,Contabilidad,Chocope,La Libertad  ,Instituto,Pública,3.0,760.0,100.0,0.0,SI,43.0,43.0,43.0,False,True,False,False,3.0,1729.5,760.0,100.0,0.1192912639757438,0.004071661237785016,0.9766369505072241,0.9811320754716981
728,Ciencias de la Computación,Computación e Informática,Chocope,La Libertad  ,Instituto,Pública,3.0,760.0,100.0,0.0,SI,39.0,39.0,39.0,False,True,False,False,3.0,2156.0,760.0,100.0,0.20011370096645822,0.004071661237785016,0.9766369505072241,0.9811320754716981
729,Ingeniería Mecánica,Mecánica de Producción,Chocope,La Libertad  ,Instituto,Pública,3.0,760.0,100.0,0.0,SI,25.0,25.0,25.0,False,True,False,False,3.0,2135.0,760.0,100.0,0.1961341671404207,0.004071661237785016,0.9766369505072241,0.9811320754716981
730,Agropecuaria,Producción Agropecuaria,Chocope,La Libertad  ,Instituto,Pública,3.0,760.0,100.0,0.0,SI,16.0,16.0,16.0,False,True,False,False,3.0,2366.0,760.0,100.0,0.23990903922683343,0.004071661237785016,0.9766369505072241,0.9811320754716981
731,Enfermería,Enfermería Técnica,Chocope,La Libertad  ,Instituto,Pública,3.0,760.0,100.0,0.0,SI,43.0,43.0,43.0,False,True,False,False,3.0,1332.0,760.0,100.0,0.04396437369717643,0.004071661237785016,0.9766369505072241,0.9811320754716981
732,Farmacia y Bioquímica,Farmacia,Chocope,La Libertad  ,Instituto,Pública,3.0,760.0,100.0,0.0,SI,45.0,45.0,45.0,False,True,False,False,3.0,1272.0,760.0,100.0,0.03259427705135494,0.004071661237785016,0.9766369505072241,0.9811320754716981
733,Ingeniería Civil,Construcción Civil,Chojata,Moquegua     ,Instituto,Pública,3.0,220.0,67.0,0.0,SI,27.0,40.0,43.0,False,True,False,False,3.0,2510.0,220.0,67.0,0.26719727117680503,0.0027280130293159607,0.9932370119889333,0.9811320754716981
734,Ciencias de la Computación,Computación e Informática,Chongoyape,Lambayeque   ,Instituto,Pública,3.0,,100.0,0.0,SI,28.0,28.0,138.0,False,True,True,False,3.0,2156.0,300.0,100.0,0.20011370096645822,0.004071661237785016,0.9907777436212727,0.9811320754716981
735,Enfermería,Enfermería Técnica,Chongoyape,Lambayeque   ,Instituto,Pública,3.0,,100.0,0.0,SI,24.0,24.0,69.0,False,True,True,False,3.0,1332.0,240.0,100.0,0.04396437369717643,0.004071661237785016,0.9926221948970181,0.9811320754716981
736,Contabilidad y Finanzas,Contabilidad,Chota,Cajamarca    ,Instituto,Pública,3.0,140.0,46.0,0.0,SI,41.0,88.0,117.0,False,True,False,False,3.0,1729.5,140.0,46.0,0.1192912639757438,0.0018729641693811074,0.995696280356594,0.9811320754716981
737,Ciencias de la Computación,Computación e Informática,Chota,Cajamarca    ,Instituto,Pública,3.0,140.0,95.0,0.0,SI,38.0,40.0,106.0,False,True,False,False,3.0,2156.0,140.0,95.0,0.20011370096645822,0.0038680781758957655,0.995696280356594,0.9811320754716981
738,Agropecuaria,Producción Agropecuaria,Chota,Cajamarca    ,Instituto,Pública,3.0,170.0,100.0,0.0,NO,7.0,7.0,45.0,False,True,False,False,3.0,2366.0,170.0,100.0,0.23990903922683343,0.004071661237785016,0.9947740547187212,0.9811320754716981
739,Enfermería,Enfermería Técnica,Chota,Cajamarca    ,Instituto,Pública,3.0,140.0,78.0,0.0,NO,39.0,50.0,115.0,False,True,False,False,3.0,1332.0,140.0,78.0,0.04396437369717643,0.003175895765472313,0.995696280356594,0.9811320754716981
740,Administración de Empresas,Administración de Empresas,Christian Barnard,Callao       ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,101.0,False,True,True,True,3.0,1985.0,1665.0,91.0,0.16770892552586697,0.003705211726384365,0.9488164770980634,0.9811320754716981
741,Ciencias de la Computación,Computación e Informática,Chupa,Puno         ,Instituto,Pública,3.0,70.0,100.0,0.0,NO,29.0,29.0,29.0,False,True,False,False,3.0,2156.0,70.0,100.0,0.20011370096645822,0.004071661237785016,0.9978481401782969,0.9811320754716981
742,Agropecuaria,Producción Agropecuaria,Chuquibamba,Arequipa     ,Instituto,Pública,3.0,60.0,100.0,0.0,SI,12.0,12.0,12.0,False,True,False,False,3.0,2366.0,60.0,100.0,0.23990903922683343,0.004071661237785016,0.9981555487242545,0.9811320754716981
743,Enfermería,Enfermería Técnica,Chuquibamba,Arequipa     ,Instituto,Pública,3.0,,100.0,0.0,SI,6.0,6.0,6.0,False,True,True,False,3.0,1332.0,240.0,100.0,0.04396437369717643,0.004071661237785016,0.9926221948970181,0.9811320754716981
744,Ciencias de la Computación,Computación e Informática,Churcampa,Huancavelica ,Instituto,Pública,3.0,140.0,53.0,0.0,NO,32.0,60.0,122.0,False,True,False,False,3.0,2156.0,140.0,53.0,0.20011370096645822,0.002157980456026059,0.995696280356594,0.9811320754716981
745,Agropecuaria,Producción Agropecuaria,Churcampa,Huancavelica ,Instituto,Pública,3.0,140.0,80.0,0.0,NO,28.0,35.0,91.0,False,True,False,False,3.0,2366.0,140.0,80.0,0.23990903922683343,0.003257328990228013,0.995696280356594,0.9811320754716981
746,Enfermería,Enfermería Técnica,Churcampa,Huancavelica ,Instituto,Pública,3.0,140.0,53.0,0.0,NO,32.0,60.0,109.0,False,True,False,False,3.0,1332.0,140.0,53.0,0.04396437369717643,0.002157980456026059,0.995696280356594,0.9811320754716981
747,Ciencias de la Computación,Computación e Informática,Cibernet,Lambayeque   ,Instituto,Privada,3.0,230.0,100.0,0.0,SI,10.0,10.0,10.0,False,True,False,False,3.0,2156.0,230.0,100.0,0.20011370096645822,0.004071661237785016,0.9929296034429758,0.9811320754716981
748,Secretariado,Secretariado Ejecutivo,Cibernet Utcubamba,Amazonas     ,Instituto,Privada,3.0,,100.0,0.0,SI,18.0,18.0,37.0,False,True,True,False,3.0,1660.0,880.0,100.0,0.10612090202766723,0.004071661237785016,0.9729480479557332,0.9811320754716981
749,Contabilidad y Finanzas,Contabilidad,Cibernet Utcubamba,Amazonas     ,Instituto,Privada,3.0,,100.0,0.0,SI,30.0,30.0,113.0,False,True,True,False,3.0,1729.5,300.0,100.0,0.1192912639757438,0.004071661237785016,0.9907777436212727,0.9811320754716981
750,Ciencias de la Computación,Computación e Informática,Cibernet Utcubamba,Amazonas     ,Instituto,Privada,3.0,,100.0,0.0,SI,51.0,51.0,165.0,False,True,True,False,3.0,2156.0,300.0,100.0,0.20011370096645822,0.004071661237785016,0.9907777436212727,0.9811320754716981
751,Idiomas,Traducción e Interpretación,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,163.0,163.0,328.0,False,True,False,False,3.0,2005.0,7452.0,100.0,0.1714989577411408,0.004071661237785016,0.7709191515524132,0.9811320754716981
752,Diseño,Diseño de Interiores,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,1803.0,SI,334.0,334.0,586.0,False,False,False,False,3.0,1803.0,7452.0,100.0,0.13321963236687512,0.004071661237785016,0.7709191515524132,0.9811320754716981
753,Diseño,Diseño Gráfico,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,1803.0,SI,637.0,637.0,1564.0,False,False,False,False,3.0,1803.0,7452.0,100.0,0.13321963236687512,0.004071661237785016,0.7709191515524132,0.9811320754716981
754,Administración de Empresas,Administración de Banca y Finanzas,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,2137.0,SI,43.0,43.0,123.0,False,False,False,False,3.0,2137.0,7452.0,100.0,0.19651317036194807,0.004071661237785016,0.7709191515524132,0.9811320754716981
755,Administración de Empresas,Administración de Empresas,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,2137.0,SI,719.0,719.0,1605.0,False,False,False,False,3.0,2137.0,7452.0,100.0,0.19651317036194807,0.004071661237785016,0.7709191515524132,0.9811320754716981
756,Marketing,Marketing,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,243.0,243.0,481.0,False,True,False,False,3.0,1915.0,7452.0,100.0,0.15444381277240857,0.004071661237785016,0.7709191515524132,0.9811320754716981
757,Negocios Internacionales,Administración de Negocios Internacionales,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,2160.0,SI,906.0,906.0,1529.0,False,False,False,False,3.0,2160.0,7452.0,100.0,0.200871707409513,0.004071661237785016,0.7709191515524132,0.9811320754716981
758,Otras Carreras de Administración,Administración de Recursos Humanos,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,48.0,48.0,85.0,False,True,False,False,3.0,2651.0,7452.0,100.0,0.2939169982944855,0.004071661237785016,0.7709191515524132,0.9811320754716981
759,Contabilidad y Finanzas,Contabilidad,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,1768.0,SI,194.0,194.0,483.0,False,False,False,False,3.0,1768.0,7452.0,100.0,0.1265870759901459,0.004071661237785016,0.7709191515524132,0.9811320754716981
760,Ciencias de la Computación,Administración y Sistemas,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,2939.0,SI,383.0,383.0,1204.0,False,False,False,False,3.0,2939.0,7452.0,100.0,0.34849346219442867,0.004071661237785016,0.7709191515524132,0.9811320754716981
761,Ciencias de la Computación,Computación e Informática,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,2939.0,SI,1055.0,1055.0,2576.0,False,False,False,False,3.0,2939.0,7452.0,100.0,0.34849346219442867,0.004071661237785016,0.7709191515524132,0.9811320754716981
762,Ciencias de la Computación,Redes y Comunicaciones,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,2939.0,SI,335.0,335.0,948.0,False,False,False,False,3.0,2939.0,7452.0,100.0,0.34849346219442867,0.004071661237785016,0.7709191515524132,0.9811320754716981
763,Ingeniería Industrial,Salud y Seguridad Ocupacional,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,32.0,32.0,32.0,False,True,False,False,3.0,2947.0,7452.0,100.0,0.3500094750805382,0.004071661237785016,0.7709191515524132,0.9811320754716981
764,Ingeniería Eléctrica,Electrotécnia Industrial,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,27.0,27.0,94.0,False,True,False,False,3.0,3655.0,7452.0,100.0,0.48417661550123176,0.004071661237785016,0.7709191515524132,0.9811320754716981
765,Ingeniería Electrónica,Electrónica,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,132.0,132.0,328.0,False,True,False,False,3.0,1819.0,7452.0,100.0,0.13625165813909418,0.004071661237785016,0.7709191515524132,0.9811320754716981
766,Ingeniería Civil,Construcción Civil,Cibertec,Lima         ,Instituto,Privada,3.0,7452.0,100.0,0.0,SI,92.0,92.0,120.0,False,True,False,False,3.0,2510.0,7452.0,100.0,0.26719727117680503,0.004071661237785016,0.7709191515524132,0.9811320754716981
767,Ingeniería Civil,Dibujo en Construcción Civil,Cibertec,Lima         ,Instituto,Privada,2.0,7452.0,100.0,0.0,SI,36.0,36.0,36.0,False,True,False,False,2.0,2510.0,7452.0,100.0,0.26719727117680503,0.004071661237785016,0.7709191515524132,1.0
768,Educación Inicial,Educación Inicial,Ciencia y Libertad,Lambayeque   ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.0648095508811825,0.003094462540716612,0.992007377805103,0.9433962264150944
769,Enfermería,Enfermería Técnica,Ciencias de la Salud,Ucayali      ,Instituto,Privada,3.0,2310.0,72.0,0.0,SI,65.0,90.0,201.0,False,True,False,False,3.0,1332.0,2310.0,72.0,0.04396437369717643,0.0029315960912052116,0.9289886258837996,0.9811320754716981
770,Tecnología Médica,Laboratorio Clínico,Ciencias de la Salud,Ucayali      ,Instituto,Privada,3.0,2310.0,76.0,0.0,SI,35.0,46.0,109.0,False,True,False,False,3.0,1434.5,2310.0,76.0,0.0633882888004548,0.003094462540716612,0.9289886258837996,0.9811320754716981
771,Farmacia y Bioquímica,Farmacia,Ciencias de la Salud,Ucayali      ,Instituto,Privada,3.0,2310.0,84.0,0.0,SI,122.0,145.0,370.0,False,True,False,False,3.0,1272.0,2310.0,84.0,0.03259427705135494,0.0034201954397394137,0.9289886258837996,0.9811320754716981
772,Contabilidad y Finanzas,Contabilidad,Cimac Del Sur,Arequipa     ,Instituto,Privada,3.0,,50.0,0.0,SI,25.0,50.0,57.0,False,True,True,False,3.0,1729.5,300.0,50.0,0.1192912639757438,0.002035830618892508,0.9907777436212727,0.9811320754716981
773,Ciencias de la Computación,Computación e Informática,Cimac Del Sur,Arequipa     ,Instituto,Privada,3.0,,31.0,0.0,SI,12.0,38.0,21.0,False,True,True,False,3.0,2156.0,300.0,31.0,0.20011370096645822,0.0012622149837133551,0.9907777436212727,0.9811320754716981
774,Ingeniería Mecánica,Mecánica Automotriz,Cimac Del Sur,Arequipa     ,Instituto,Privada,3.0,,30.0,0.0,SI,6.0,20.0,19.0,False,True,True,False,3.0,2135.0,240.0,30.0,0.1961341671404207,0.0012214983713355048,0.9926221948970181,0.9811320754716981
775,Educación Primaria,Educación Primaria,Ciro Alegría,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.16202387720295622,0.002687296416938111,0.9926221948970181,0.9433962264150944
776,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Ciro Alegría,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.12279704377487209,0.003827361563517915,0.9926221948970181,0.9433962264150944
777,Educación Secundaria,Educación Secundaria - Matemática,Ciro Alegría,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.12279704377487209,0.003827361563517915,0.9926221948970181,0.9433962264150944
778,Contabilidad y Finanzas,Contabilidad,Ciro Alegría,San Martín   ,Instituto,Privada,3.0,,90.0,1653.0,SI,118.0,130.0,571.0,False,False,True,False,3.0,1653.0,300.0,90.0,0.1047943907523214,0.0036644951140065146,0.9907777436212727,0.9811320754716981
